participant_ID,target_y,validity,trial,phase,response,rt,Participant
P104,-0.31,valid,50,inhale,correct,0.461004799988586,P104
P104,-0.31,valid,51,inhale,correct,0.349344899994321,P104
P104,-0.31,invalid,52,inhale,correct,0.323145600006683,P104
P104,-0.31,valid,53,inhale,correct,0.424742300005164,P104
P104,10,catch,54,inhale,correct,NA,P104
P104,0.31,invalid,55,inhale,correct,0.354905200001667,P104
P104,-0.31,valid,56,inhale,correct,0.362959200007026,P104
P104,0.31,valid,57,inhale,correct,0.367871099995682,P104
P104,-0.31,invalid,58,inhale,correct,0.321654499988654,P104
P104,0.31,invalid,59,inhale,correct,0.288383700011764,P104
P105,10,catch,0,inhale,incorrect,0.285214099999848,P105
P105,10,catch,1,inhale,correct,NA,P105
P105,0.31,invalid,2,inhale,correct,0.382967600000029,P105
P105,0.31,invalid,3,inhale,correct,0.398009799999954,P105
P105,-0.31,valid,4,inhale,correct,0.821462099999962,P105
P105,-0.31,invalid,5,inhale,correct,0.392317800000001,P105
P105,0.31,valid,6,inhale,correct,0.383727500000077,P105
P105,-0.31,invalid,7,inhale,correct,0.367545999999948,P105
P105,-0.31,valid,8,inhale,correct,0.476511300000084,P105
P105,-0.31,invalid,9,inhale,correct,0.37604290000013,P105
P105,0.31,invalid,10,inhale,correct,0.424068000000034,P105
P105,-0.31,invalid,11,inhale,correct,0.334394399999837,P105
P105,0.31,valid,12,inhale,correct,0.40716180000004,P105
P105,10,catch,13,inhale,correct,NA,P105
P105,-0.31,invalid,14,inhale,correct,0.48768640000003,P105
P105,-0.31,valid,15,inhale,correct,0.313142700000071,P105
P105,10,catch,16,inhale,correct,NA,P105
P105,10,catch,17,inhale,incorrect,0.350632200000064,P105
P105,0.31,invalid,18,inhale,correct,0.43232369999987,P105
P105,10,catch,19,inhale,correct,NA,P105
P105,0.31,invalid,20,inhale,correct,0.515311399999973,P105
P105,-0.31,valid,21,inhale,correct,0.519559799999797,P105
P105,0.31,valid,22,inhale,correct,0.576425999999856,P105
P105,-0.31,invalid,23,inhale,correct,0.329576599999882,P105
P105,0.31,valid,24,inhale,correct,0.856605400000035,P105
P105,-0.31,invalid,25,inhale,correct,0.40207549999991,P105
P105,-0.31,valid,26,inhale,correct,0.432894999999917,P105
P105,0.31,valid,27,inhale,correct,0.351250599999958,P105
P105,10,catch,28,inhale,correct,NA,P105
P105,0.31,valid,29,inhale,correct,0.440961399999878,P105
P105,0.31,valid,30,inhale,correct,0.48823999999990503,P105
P105,-0.31,valid,31,inhale,correct,0.465544300000147,P105
P105,0.31,valid,32,inhale,correct,0.388383700000077,P105
P105,-0.31,invalid,33,inhale,correct,0.388809000000037,P105
P105,10,catch,34,inhale,correct,NA,P105
P105,0.31,valid,35,inhale,correct,0.375399800000196,P105
P105,-0.31,invalid,36,inhale,correct,0.364921200000026,P105
P105,0.31,invalid,37,inhale,correct,0.370287200000121,P105
P105,0.31,invalid,38,inhale,correct,0.567039699999896,P105
P105,0.31,valid,39,inhale,correct,0.487632700000177,P105
P105,0.31,invalid,40,inhale,correct,0.565266500000007,P105
P105,10,catch,41,inhale,correct,NA,P105
P105,-0.31,valid,42,inhale,correct,0.418559899999991,P105
P105,10,catch,43,inhale,correct,NA,P105
P105,0.31,invalid,44,inhale,correct,0.371169399999872,P105
P105,0.31,invalid,45,inhale,correct,0.437357600000041,P105
P105,0.31,valid,46,inhale,correct,0.407786800000167,P105
P105,-0.31,valid,47,inhale,correct,0.377493500000128,P105
P105,-0.31,invalid,48,inhale,correct,0.367463000000043,P105
P105,10,catch,49,inhale,correct,NA,P105
P105,-0.31,valid,50,inhale,correct,0.396101199999976,P105
P105,-0.31,valid,51,inhale,correct,0.384326899999905,P105
P105,-0.31,invalid,52,inhale,correct,0.478719700000056,P105
P105,-0.31,valid,53,inhale,correct,0.356732300000203,P105
P105,10,catch,54,inhale,correct,NA,P105
P105,0.31,invalid,55,inhale,correct,0.418047800000068,P105
P105,-0.31,valid,56,inhale,correct,0.479339399999844,P105
P105,0.31,valid,57,inhale,correct,0.652160500000036,P105
P105,-0.31,invalid,58,inhale,correct,0.410998700000164,P105
P105,0.31,invalid,59,inhale,correct,0.438770099999829,P105
P105,10,catch,0,exhale,correct,NA,P105
P105,10,catch,1,exhale,correct,NA,P105
P105,0.31,invalid,2,exhale,correct,0.498248299999887,P105
P105,0.31,invalid,3,exhale,correct,0.385781100000031,P105
P105,-0.31,valid,4,exhale,correct,0.344467800000075,P105
P105,-0.31,invalid,5,exhale,correct,0.312294300000076,P105
P105,0.31,valid,6,exhale,correct,0.3384266999999,P105
P105,-0.31,invalid,7,exhale,correct,0.650581500000044,P105
P105,-0.31,valid,8,exhale,correct,0.439853400000175,P105
P105,-0.31,invalid,9,exhale,correct,0.45005859999992,P105
P105,0.31,invalid,10,exhale,correct,1.02621569999997,P105
P105,-0.31,invalid,11,exhale,correct,0.392306499999904,P105
P105,0.31,valid,12,exhale,correct,0.287705599999981,P105
P105,10,catch,13,exhale,incorrect,0.267437799999925,P105
P105,-0.31,invalid,14,exhale,correct,0.399104500000021,P105
P105,-0.31,valid,15,exhale,correct,0.552915199999916,P105
P105,10,catch,16,exhale,correct,NA,P105
P105,10,catch,17,exhale,correct,NA,P105
P105,0.31,invalid,18,exhale,correct,0.932521900000211,P105
P105,10,catch,19,exhale,correct,NA,P105
P105,0.31,invalid,20,exhale,correct,0.461933099999897,P105
P105,-0.31,valid,21,exhale,correct,0.422040700000025,P105
P105,0.31,valid,22,exhale,correct,0.334362600000077,P105
P105,-0.31,invalid,23,exhale,correct,0.390308199999936,P105
P105,0.31,valid,24,exhale,correct,0.405006100000037,P105
P105,-0.31,invalid,25,exhale,correct,0.394129300000031,P105
P105,-0.31,valid,26,exhale,correct,0.33408929999996,P105
P105,0.31,valid,27,exhale,correct,0.314972599999919,P105
P105,10,catch,28,exhale,correct,NA,P105
P105,0.31,valid,29,exhale,correct,0.487777800000003,P105
P105,0.31,valid,30,exhale,correct,0.352555000000166,P105
P105,-0.31,valid,31,exhale,correct,0.449307099999942,P105
P105,0.31,valid,32,exhale,correct,0.639814000000115,P105
P105,-0.31,invalid,33,exhale,correct,0.324951399999918,P105
P105,10,catch,34,exhale,correct,NA,P105
P105,0.31,valid,35,exhale,correct,0.45507079999993,P105
P105,-0.31,invalid,36,exhale,correct,0.375303399999893,P105
P105,0.31,invalid,37,exhale,correct,0.419338100000004,P105
P105,0.31,invalid,38,exhale,correct,0.541324499999973,P105
P105,0.31,valid,39,exhale,correct,0.325957900000049,P105
P105,0.31,invalid,40,exhale,correct,0.39978229999997,P105
P105,10,catch,41,exhale,correct,NA,P105
P105,-0.31,valid,42,exhale,correct,0.403664500000104,P105
P105,10,catch,43,exhale,correct,NA,P105
P105,0.31,invalid,44,exhale,correct,0.581652100000156,P105
P105,0.31,invalid,45,exhale,correct,0.537633299999925,P105
P105,0.31,valid,46,exhale,correct,0.91723809999985,P105
P105,-0.31,valid,47,exhale,correct,0.389474800000244,P105
P105,-0.31,invalid,48,exhale,correct,0.578138200000012,P105
P105,10,catch,49,exhale,correct,NA,P105
P105,-0.31,valid,50,exhale,correct,0.412012100000084,P105
P105,-0.31,valid,51,exhale,correct,0.369459300000017,P105
P105,-0.31,invalid,52,exhale,correct,0.409840400000121,P105
P105,-0.31,valid,53,exhale,correct,0.492052199999762,P105
P105,10,catch,54,exhale,correct,NA,P105
P105,0.31,invalid,55,exhale,correct,0.383172800000011,P105
P105,-0.31,valid,56,exhale,correct,0.448169100000086,P105
P105,0.31,valid,57,exhale,correct,0.393202799999926,P105
P105,-0.31,invalid,58,exhale,correct,0.394663900000069,P105
P105,0.31,invalid,59,exhale,correct,0.424574699999994,P105
P106,10,catch,0,inhale,correct,NA,P106
P106,10,catch,1,inhale,correct,NA,P106
P106,0.31,invalid,2,inhale,correct,0.45443990000058,P106
P106,0.31,invalid,3,inhale,correct,0.595285100000183,P106
P106,-0.31,valid,4,inhale,correct,0.411220400000275,P106
P106,-0.31,invalid,5,inhale,correct,0.499084500000208,P106
P106,0.31,valid,6,inhale,correct,0.403229000000465,P106
P106,-0.31,invalid,7,inhale,correct,0.318300800000543,P106
P106,-0.31,valid,8,inhale,correct,0.498496400000477,P106
P106,-0.31,invalid,9,inhale,correct,0.401629300000423,P106
P106,0.31,invalid,10,inhale,correct,0.347870900000089,P106
P106,-0.31,invalid,11,inhale,correct,0.354107000000113,P106
P106,0.31,valid,12,inhale,correct,0.397713400000612,P106
P106,10,catch,13,inhale,correct,NA,P106
P106,-0.31,invalid,14,inhale,correct,0.30474200000026,P106
P106,-0.31,valid,15,inhale,correct,0.341007800000625,P106
P106,10,catch,16,inhale,correct,NA,P106
P106,10,catch,17,inhale,correct,NA,P106
P106,0.31,invalid,18,inhale,correct,0.367000000000189,P106
P106,10,catch,19,inhale,incorrect,0.276169499999924,P106
P106,0.31,invalid,20,inhale,correct,0.407533800000238,P106
P106,-0.31,valid,21,inhale,correct,0.382000200000221,P106
P106,0.31,valid,22,inhale,correct,0.340741199999684,P106
P106,-0.31,invalid,23,inhale,incorrect,NA,P106
P106,0.31,valid,24,inhale,correct,0.566884100000607,P106
P106,-0.31,invalid,25,inhale,correct,0.357249200000297,P106
P106,-0.31,valid,26,inhale,correct,0.411563799999385,P106
P106,0.31,valid,27,inhale,correct,1.79557599999953,P106
P106,10,catch,28,inhale,correct,NA,P106
P106,0.31,valid,29,inhale,correct,0.337587600000006,P106
P106,0.31,valid,30,inhale,correct,0.369019699999626,P106
P106,-0.31,valid,31,inhale,correct,0.395790900000065,P106
P106,0.31,valid,32,inhale,correct,0.371633099999599,P106
P106,-0.31,invalid,33,inhale,correct,0.483963200000289,P106
P106,10,catch,34,inhale,correct,NA,P106
P106,0.31,valid,35,inhale,correct,0.336760600000162,P106
P106,-0.31,invalid,36,inhale,correct,0.358705000000555,P106
P106,0.31,invalid,37,inhale,correct,0.376505500000349,P106
P106,0.31,invalid,38,inhale,correct,0.2862697999999,P106
P106,0.31,valid,39,inhale,correct,0.420802900000126,P106
P106,0.31,invalid,40,inhale,correct,0.397115599999779,P106
P106,10,catch,41,inhale,correct,NA,P106
P106,-0.31,valid,42,inhale,correct,0.379190100000415,P106
P106,10,catch,43,inhale,correct,NA,P106
P106,0.31,invalid,44,inhale,correct,0.389869900000122,P106
P106,0.31,invalid,45,inhale,correct,0.348837700000331,P106
P106,0.31,valid,46,inhale,correct,0.403802800000449,P106
P106,-0.31,valid,47,inhale,correct,0.418752099999438,P106
P106,-0.31,invalid,48,inhale,correct,0.369543400000111,P106
P106,10,catch,49,inhale,correct,NA,P106
P106,-0.31,valid,50,inhale,correct,0.381133599999885,P106
P106,-0.31,valid,51,inhale,correct,0.278491899999608,P106
P106,-0.31,invalid,52,inhale,correct,0.53791960000035,P106
P106,-0.31,valid,53,inhale,correct,0.397765400000026,P106
P106,10,catch,54,inhale,correct,NA,P106
P106,0.31,invalid,55,inhale,correct,0.423357200000282,P106
P106,-0.31,valid,56,inhale,correct,0.425698500000181,P106
P106,0.31,valid,57,inhale,incorrect,NA,P106
P106,-0.31,invalid,58,inhale,correct,0.544169799999509,P106
P106,0.31,invalid,59,inhale,correct,0.366722499999923,P106
P106,10,catch,0,exhale,correct,NA,P106
P106,10,catch,1,exhale,correct,NA,P106
P106,0.31,invalid,2,exhale,correct,0.429045500000029,P106
P106,0.31,invalid,3,exhale,correct,0.364856400000463,P106
P106,-0.31,valid,4,exhale,correct,0.916487999999845,P106
P106,-0.31,invalid,5,exhale,correct,0.355923500000245,P106
P106,0.31,valid,6,exhale,correct,0.328161800000089,P106
P106,-0.31,invalid,7,exhale,correct,0.360800399999789,P106
P106,-0.31,valid,8,exhale,correct,0.362159600000268,P106
P106,-0.31,invalid,9,exhale,correct,0.354497400000582,P106
P106,0.31,invalid,10,exhale,correct,0.349448899999516,P106
P106,-0.31,invalid,11,exhale,correct,0.656381299999339,P106
P106,0.31,valid,12,exhale,correct,0.382191499999863,P106
P106,10,catch,13,exhale,correct,NA,P106
P106,-0.31,invalid,14,exhale,correct,0.270028699999784,P106
P106,-0.31,valid,15,exhale,correct,0.496302599999581,P106
P106,10,catch,16,exhale,correct,NA,P106
P106,10,catch,17,exhale,correct,NA,P106
P106,0.31,invalid,18,exhale,correct,0.376387599999362,P106
P106,10,catch,19,exhale,correct,NA,P106
P106,0.31,invalid,20,exhale,correct,0.387197600000036,P106
P106,-0.31,valid,21,exhale,correct,0.414058700000169,P106
P106,0.31,valid,22,exhale,correct,0.378447600000072,P106
P106,-0.31,invalid,23,exhale,correct,0.42082819999996,P106
P106,0.31,valid,24,exhale,correct,0.779326599999877,P106
P106,-0.31,invalid,25,exhale,correct,0.24679980000019,P106
P106,-0.31,valid,26,exhale,correct,0.35310440000012,P106
P106,0.31,valid,27,exhale,correct,0.435179199999766,P106
P106,10,catch,28,exhale,correct,NA,P106
P106,0.31,valid,29,exhale,correct,0.363357000000178,P106
P106,0.31,valid,30,exhale,correct,0.404756199999611,P106
P106,-0.31,valid,31,exhale,correct,0.320002599999498,P106
P106,0.31,valid,32,exhale,correct,0.603677799999787,P106
P106,-0.31,invalid,33,exhale,correct,0.370898199999829,P106
P106,10,catch,34,exhale,correct,NA,P106
P106,0.31,valid,35,exhale,correct,0.351006300000336,P106
P106,-0.31,invalid,36,exhale,correct,0.329497699999592,P106
P106,0.31,invalid,37,exhale,correct,0.369027199999437,P106
P106,0.31,invalid,38,exhale,correct,0.355910100000074,P106
P106,0.31,valid,39,exhale,correct,0.449245800000426,P106
P106,0.31,invalid,40,exhale,correct,0.344716800000242,P106
P106,10,catch,41,exhale,correct,NA,P106
P106,-0.31,valid,42,exhale,correct,0.481040399999983,P106
P106,10,catch,43,exhale,correct,NA,P106
P106,0.31,invalid,44,exhale,correct,0.542390300000079,P106
P106,0.31,invalid,45,exhale,correct,1.14543709999998,P106
P106,0.31,valid,46,exhale,correct,0.434054800000013,P106
P106,-0.31,valid,47,exhale,correct,0.335368999999446,P106
P106,-0.31,invalid,48,exhale,correct,0.430661200000031,P106
P106,10,catch,49,exhale,correct,NA,P106
P106,-0.31,valid,50,exhale,correct,0.398134000000937,P106
P106,-0.31,valid,51,exhale,correct,0.545937799999592,P106
P106,-0.31,invalid,52,exhale,correct,0.435755000000427,P106
P106,-0.31,valid,53,exhale,correct,0.476319100000183,P106
P106,10,catch,54,exhale,correct,NA,P106
P106,0.31,invalid,55,exhale,correct,0.506590999999389,P106
P106,-0.31,valid,56,exhale,correct,0.5369326,P106
P106,0.31,valid,57,exhale,correct,0.490532499999972,P106
P106,-0.31,invalid,58,exhale,correct,0.541653399999632,P106
P106,0.31,invalid,59,exhale,correct,0.681676700000025,P106
P107,10,catch,0,exhale,correct,NA,P107
P107,10,catch,1,exhale,correct,NA,P107
P107,0.31,invalid,2,exhale,correct,0.389084399999774,P107
P107,0.31,invalid,3,exhale,correct,0.382616099999723,P107
P107,-0.31,valid,4,exhale,correct,0.38564469999983,P107
P107,-0.31,invalid,5,exhale,correct,0.376227100001415,P107
P107,0.31,valid,6,exhale,correct,0.395649600000979,P107
P107,-0.31,invalid,7,exhale,correct,0.345195500000045,P107
P107,-0.31,valid,8,exhale,correct,0.399111400000038,P107
P107,-0.31,invalid,9,exhale,correct,0.468145700000605,P107
P107,0.31,invalid,10,exhale,correct,0.377695600000152,P107
P107,-0.31,invalid,11,exhale,correct,0.352820699999938,P107
P107,0.31,valid,12,exhale,correct,0.373574799999915,P107
P107,10,catch,13,exhale,correct,NA,P107
P107,-0.31,invalid,14,exhale,correct,0.415967599999931,P107
P107,-0.31,valid,15,exhale,correct,0.496487399999751,P107
P107,10,catch,16,exhale,correct,NA,P107
P107,10,catch,17,exhale,correct,NA,P107
P107,0.31,invalid,18,exhale,correct,0.546134899999743,P107
P107,10,catch,19,exhale,correct,NA,P107
P107,0.31,invalid,20,exhale,correct,0.252696300000025,P107
P107,-0.31,valid,21,exhale,correct,0.465135699998427,P107
P107,0.31,valid,22,exhale,correct,0.529285900000104,P107
P107,-0.31,invalid,23,exhale,correct,0.244636999999784,P107
P107,0.31,valid,24,exhale,correct,0.21766739999839,P107
P107,-0.31,invalid,25,exhale,correct,0.287529400000494,P107
P107,-0.31,valid,26,exhale,correct,0.258107200001177,P107
P107,0.31,valid,27,exhale,correct,0.265685200000007,P107
P107,10,catch,28,exhale,incorrect,0.267399000000296,P107
P107,0.31,valid,29,exhale,correct,0.253944199999751,P107
P107,0.31,valid,30,exhale,correct,0.356402499999604,P107
P107,-0.31,valid,31,exhale,correct,0.355266700000357,P107
P107,0.31,valid,32,exhale,correct,0.337094000000434,P107
P107,-0.31,invalid,33,exhale,correct,0.414269499999136,P107
P107,10,catch,34,exhale,correct,NA,P107
P107,0.31,valid,35,exhale,correct,0.38309929999923,P107
P107,-0.31,invalid,36,exhale,correct,0.442212299998573,P107
P107,0.31,invalid,37,exhale,correct,0.318053499999223,P107
P107,0.31,invalid,38,exhale,correct,0.427743899999768,P107
P107,0.31,valid,39,exhale,correct,0.335163600000669,P107
P107,0.31,invalid,40,exhale,correct,0.355098300000463,P107
P107,10,catch,41,exhale,correct,NA,P107
P107,-0.31,valid,42,exhale,correct,0.338962899999387,P107
P107,10,catch,43,exhale,correct,NA,P107
P107,0.31,invalid,44,exhale,correct,0.411340599999676,P107
P107,0.31,invalid,45,exhale,correct,0.355690700000196,P107
P107,0.31,valid,46,exhale,correct,0.48022200000014,P107
P107,-0.31,valid,47,exhale,correct,0.396348500000386,P107
P107,-0.31,invalid,48,exhale,correct,0.437355099998967,P107
P107,10,catch,49,exhale,correct,NA,P107
P107,-0.31,valid,50,exhale,correct,0.380200699999477,P107
P107,-0.31,valid,51,exhale,correct,0.415169400001105,P107
P107,-0.31,invalid,52,exhale,correct,0.427624900001319,P107
P107,-0.31,valid,53,exhale,correct,0.389100899999903,P107
P107,10,catch,54,exhale,correct,NA,P107
P107,0.31,invalid,55,exhale,correct,0.500843700001496,P107
P107,-0.31,valid,56,exhale,correct,0.404126999999789,P107
P107,0.31,valid,57,exhale,correct,0.489034899999751,P107
P107,-0.31,invalid,58,exhale,correct,0.382001500000115,P107
P107,0.31,invalid,59,exhale,correct,0.4940942000012,P107
P107,10,catch,0,inhale,correct,NA,P107
P107,10,catch,1,inhale,correct,NA,P107
P107,0.31,invalid,2,inhale,correct,0.574504899999738,P107
P107,0.31,invalid,3,inhale,correct,0.409226699999635,P107
P107,-0.31,valid,4,inhale,correct,0.38485159999982,P107
P107,-0.31,invalid,5,inhale,correct,0.374875200001043,P107
P107,0.31,valid,6,inhale,correct,0.436988100000235,P107
P107,-0.31,invalid,7,inhale,correct,0.367733799999769,P107
P107,-0.31,valid,8,inhale,correct,0.387269700000616,P107
P107,-0.31,invalid,9,inhale,correct,0.413733399998819,P107
P107,0.31,invalid,10,inhale,correct,0.386224399999264,P107
P107,-0.31,invalid,11,inhale,correct,0.449236700000256,P107
P107,0.31,valid,12,inhale,correct,0.401920099999188,P107
P107,10,catch,13,inhale,correct,NA,P107
P107,-0.31,invalid,14,inhale,correct,0.498060999998415,P107
P107,-0.31,valid,15,inhale,correct,0.471300499999415,P107
P107,10,catch,16,inhale,correct,NA,P107
P107,10,catch,17,inhale,correct,NA,P107
P107,0.31,invalid,18,inhale,correct,0.39607210000031,P107
P107,10,catch,19,inhale,correct,NA,P107
P107,0.31,invalid,20,inhale,correct,0.414843900000051,P107
P107,-0.31,valid,21,inhale,correct,0.612932199999705,P107
P107,0.31,valid,22,inhale,correct,0.380433899999844,P107
P107,-0.31,invalid,23,inhale,correct,0.290688600000067,P107
P107,0.31,valid,24,inhale,correct,0.309674200001609,P107
P107,-0.31,invalid,25,inhale,correct,0.480507599999328,P107
P107,-0.31,valid,26,inhale,correct,0.429778200001238,P107
P107,0.31,valid,27,inhale,correct,0.456369600000471,P107
P107,10,catch,28,inhale,correct,NA,P107
P107,0.31,valid,29,inhale,correct,0.338942999998835,P107
P107,0.31,valid,30,inhale,correct,0.314326400000937,P107
P107,-0.31,valid,31,inhale,correct,0.369446600001538,P107
P107,0.31,valid,32,inhale,correct,0.345348499999091,P107
P107,-0.31,invalid,33,inhale,correct,0.374357700000473,P107
P107,10,catch,34,inhale,correct,NA,P107
P107,0.31,valid,35,inhale,correct,0.378212100000383,P107
P107,-0.31,invalid,36,inhale,correct,0.42779199999859,P107
P107,0.31,invalid,37,inhale,correct,0.376263699999981,P107
P107,0.31,invalid,38,inhale,correct,0.37420879999990603,P107
P107,0.31,valid,39,inhale,correct,0.386957400000028,P107
P107,0.31,invalid,40,inhale,correct,0.415667000001122,P107
P107,10,catch,41,inhale,correct,NA,P107
