participant_ID,target_x,validity,trial,phase,response,rt,Participant
P135,0.31,valid,24,inhale,correct,0.641915300162509,P135
P135,-0.31,invalid,25,inhale,correct,0.54279340011999,P135
P135,-0.31,valid,26,inhale,correct,0.567880300106481,P135
P135,0.31,valid,27,inhale,correct,0.54317170009017,P135
P135,10,catch,28,inhale,correct,NA,P135
P135,0.31,valid,29,inhale,correct,0.305601600091904,P135
P135,0.31,valid,30,inhale,correct,0.526204900117591,P135
P135,-0.31,valid,31,inhale,correct,0.387223399942741,P135
P135,0.31,valid,32,inhale,correct,0.362016000086442,P135
P135,-0.31,invalid,33,inhale,correct,0.403588199988008,P135
P135,10,catch,34,inhale,incorrect,0.432824099902064,P135
P135,0.31,valid,35,inhale,correct,0.501981599954888,P135
P135,-0.31,invalid,36,inhale,correct,0.51929789991118,P135
P135,0.31,invalid,37,inhale,correct,0.413069900125265,P135
P135,0.31,invalid,38,inhale,correct,0.409221000038087,P135
P135,0.31,valid,39,inhale,correct,0.451572000049055,P135
P135,0.31,invalid,40,inhale,correct,0.462667499901727,P135
P135,10,catch,41,inhale,correct,NA,P135
P135,-0.31,valid,42,inhale,correct,0.575606799917296,P135
P135,10,catch,43,inhale,correct,NA,P135
P135,0.31,invalid,44,inhale,correct,0.596075899899006,P135
P135,0.31,invalid,45,inhale,correct,0.591097500175238,P135
P135,0.31,valid,46,inhale,correct,0.608140699798241,P135
P135,-0.31,valid,47,inhale,correct,0.6234307999257,P135
P135,-0.31,invalid,48,inhale,correct,0.569167699897662,P135
P135,10,catch,49,inhale,correct,NA,P135
P135,-0.31,valid,50,inhale,correct,0.477719600079581,P135
P135,-0.31,valid,51,inhale,correct,0.484615799970925,P135
P135,-0.31,invalid,52,inhale,correct,0.49567209999077,P135
P135,-0.31,valid,53,inhale,correct,0.460382299963385,P135
P135,10,catch,54,inhale,correct,NA,P135
P135,0.31,invalid,55,inhale,correct,0.438644699985161,P135
P135,-0.31,valid,56,inhale,correct,0.438257399946451,P135
P135,0.31,valid,57,inhale,correct,0.498032700037584,P135
P135,-0.31,invalid,58,inhale,correct,0.451361699961126,P135
P135,0.31,invalid,59,inhale,correct,0.398067000089213,P135
P135,10,catch,0,exhale,correct,NA,P135
P135,10,catch,1,exhale,correct,NA,P135
P135,0.31,invalid,2,exhale,correct,0.542688200017437,P135
P135,0.31,invalid,3,exhale,correct,0.454155500046909,P135
P135,-0.31,valid,4,exhale,correct,0.508733000140637,P135
P135,-0.31,invalid,5,exhale,correct,0.456227199872956,P135
P135,0.31,valid,6,exhale,correct,0.373425600118935,P135
P135,-0.31,invalid,7,exhale,correct,0.400036700069904,P135
P135,-0.31,valid,8,exhale,correct,0.398574199993163,P135
P135,-0.31,invalid,9,exhale,correct,0.53962739999406,P135
P135,0.31,invalid,10,exhale,correct,0.479387700092047,P135
P135,-0.31,invalid,11,exhale,correct,0.509121700190008,P135
P135,0.31,valid,12,exhale,correct,0.39413239993155,P135
P135,10,catch,13,exhale,correct,NA,P135
P135,-0.31,invalid,14,exhale,correct,0.493652299977839,P135
P135,-0.31,valid,15,exhale,correct,0.582784400088713,P135
P135,10,catch,16,exhale,correct,NA,P135
P135,10,catch,17,exhale,correct,NA,P135
P135,0.31,invalid,18,exhale,correct,0.50052100000903,P135
P135,10,catch,19,exhale,correct,NA,P135
P135,0.31,invalid,20,exhale,correct,0.549579499987885,P135
P135,-0.31,valid,21,exhale,correct,0.774573000147939,P135
P135,0.31,valid,22,exhale,correct,0.722998999990523,P135
P135,-0.31,invalid,23,exhale,correct,0.677058599889278,P135
P135,0.31,valid,24,exhale,correct,0.464786400087178,P135
P135,-0.31,invalid,25,exhale,correct,0.534699399955571,P135
P135,-0.31,valid,26,exhale,correct,0.641172599978745,P135
P135,0.31,valid,27,exhale,correct,0.409963699989021,P135
P135,10,catch,28,exhale,correct,NA,P135
P135,0.31,valid,29,exhale,correct,0.374028699938208,P135
P135,0.31,valid,30,exhale,correct,0.559522100025788,P135
P135,-0.31,valid,31,exhale,correct,0.52348729991354,P135
P135,0.31,valid,32,exhale,correct,0.506683500017971,P135
P135,-0.31,invalid,33,exhale,correct,0.283251299988478,P135
P135,10,catch,34,exhale,correct,NA,P135
P135,0.31,valid,35,exhale,correct,0.376673300052062,P135
P135,-0.31,invalid,36,exhale,correct,0.465908099897206,P135
P135,0.31,invalid,37,exhale,correct,0.386536400066689,P135
P135,0.31,invalid,38,exhale,correct,0.407960599986836,P135
P135,0.31,valid,39,exhale,correct,0.377752899890766,P135
P135,0.31,invalid,40,exhale,correct,0.492010599933565,P135
P135,10,catch,41,exhale,correct,NA,P135
P135,-0.31,valid,42,exhale,correct,0.708092799875885,P135
P135,10,catch,43,exhale,correct,NA,P135
P135,0.31,invalid,44,exhale,correct,0.523058699909598,P135
P135,0.31,invalid,45,exhale,correct,0.553488400066271,P135
P135,0.31,valid,46,exhale,correct,0.494632499990985,P135
P135,-0.31,valid,47,exhale,correct,0.729768600082025,P135
P135,-0.31,invalid,48,exhale,correct,0.519657900091261,P135
P135,10,catch,49,exhale,correct,NA,P135
P135,-0.31,valid,50,exhale,correct,0.468327400041744,P135
P135,-0.31,valid,51,exhale,correct,0.500923300161958,P135
P135,-0.31,invalid,52,exhale,correct,0.461215500021353,P135
P135,-0.31,valid,53,exhale,correct,0.441574499942362,P135
P135,10,catch,54,exhale,correct,NA,P135
P135,0.31,invalid,55,exhale,correct,0.449234700063244,P135
P135,-0.31,valid,56,exhale,correct,0.427539099939167,P135
P135,0.31,valid,57,exhale,correct,0.267550900112838,P135
P135,-0.31,invalid,58,exhale,correct,0.416036400012672,P135
P135,0.31,invalid,59,exhale,correct,0.424338199896738,P135
P136,10,catch,0,exhale,correct,NA,P136
P136,10,catch,1,exhale,correct,NA,P136
P136,0.31,invalid,2,exhale,correct,0.435638000024483,P136
P136,0.31,invalid,3,exhale,correct,0.491430000169203,P136
P136,-0.31,valid,4,exhale,correct,0.394993999972939,P136
P136,-0.31,invalid,5,exhale,correct,0.481583000160754,P136
P136,0.31,valid,6,exhale,correct,0.390546499984339,P136
P136,-0.31,invalid,7,exhale,correct,0.446138500003144,P136
P136,-0.31,valid,8,exhale,correct,0.363786099944264,P136
P136,-0.31,invalid,9,exhale,correct,0.380346399964765,P136
P136,0.31,invalid,10,exhale,correct,0.562171900179237,P136
P136,-0.31,invalid,11,exhale,correct,0.375573799945414,P136
P136,0.31,valid,12,exhale,correct,0.446020599920303,P136
P136,10,catch,13,exhale,correct,NA,P136
P136,-0.31,invalid,14,exhale,correct,0.482800199883059,P136
P136,-0.31,valid,15,exhale,correct,0.454278599936515,P136
P136,10,catch,16,exhale,correct,NA,P136
P136,10,catch,17,exhale,correct,NA,P136
P136,0.31,invalid,18,exhale,correct,0.457354999845847,P136
P136,10,catch,19,exhale,correct,NA,P136
P136,0.31,invalid,20,exhale,correct,0.43915249989368,P136
P136,-0.31,valid,21,exhale,correct,0.438641699962318,P136
P136,0.31,valid,22,exhale,correct,0.381107099819928,P136
P136,-0.31,invalid,23,exhale,correct,0.398491200059652,P136
P136,0.31,valid,24,exhale,correct,0.35397950001061,P136
P136,-0.31,invalid,25,exhale,correct,0.316224500071257,P136
P136,-0.31,valid,26,exhale,correct,0.414157300023362,P136
P136,0.31,valid,27,exhale,correct,0.374863100005314,P136
P136,10,catch,28,exhale,correct,NA,P136
P136,0.31,valid,29,exhale,correct,0.376478800084442,P136
P136,0.31,valid,30,exhale,correct,0.405357300071046,P136
P136,-0.31,valid,31,exhale,correct,0.409469899954274,P136
P136,0.31,valid,32,exhale,correct,0.416862200014293,P136
P136,-0.31,invalid,33,exhale,correct,0.604136799927801,P136
P136,10,catch,34,exhale,correct,NA,P136
P136,0.31,valid,35,exhale,correct,0.502344999928027,P136
P136,-0.31,invalid,36,exhale,correct,0.418011199915782,P136
P136,0.31,invalid,37,exhale,correct,0.392940900055692,P136
P136,0.31,invalid,38,exhale,correct,0.385102800093591,P136
P136,0.31,valid,39,exhale,correct,0.409559700172395,P136
P136,0.31,invalid,40,exhale,correct,0.413161400007084,P136
P136,10,catch,41,exhale,correct,NA,P136
P136,-0.31,valid,42,exhale,correct,0.394609299954027,P136
P136,10,catch,43,exhale,correct,NA,P136
P136,0.31,invalid,44,exhale,correct,0.432150799781084,P136
P136,0.31,invalid,45,exhale,correct,0.410195800010115,P136
P136,0.31,valid,46,exhale,correct,0.439652499975637,P136
P136,-0.31,valid,47,exhale,correct,0.421669599832967,P136
P136,-0.31,invalid,48,exhale,correct,0.481391999870539,P136
P136,10,catch,49,exhale,correct,NA,P136
P136,-0.31,valid,50,exhale,correct,0.432626899797469,P136
P136,-0.31,valid,51,exhale,correct,0.360647200141102,P136
P136,-0.31,invalid,52,exhale,correct,0.381242799805477,P136
P136,-0.31,valid,53,exhale,correct,0.412768099922687,P136
P136,10,catch,54,exhale,correct,NA,P136
P136,0.31,invalid,55,exhale,correct,0.52599240001291,P136
P136,-0.31,valid,56,exhale,correct,0.363277500029653,P136
P136,0.31,valid,57,exhale,correct,0.369543500011787,P136
P136,-0.31,invalid,58,exhale,correct,0.435910000000149,P136
P136,0.31,invalid,59,exhale,correct,0.463855199981481,P136
P136,10,catch,0,inhale,correct,NA,P136
P136,10,catch,1,inhale,correct,NA,P136
P136,0.31,invalid,2,inhale,correct,0.432863099966198,P136
P136,0.31,invalid,3,inhale,correct,0.440236000111327,P136
P136,-0.31,valid,4,inhale,correct,0.585750499973074,P136
P136,-0.31,invalid,5,inhale,correct,0.377978000091389,P136
P136,0.31,valid,6,inhale,correct,0.355953299906105,P136
P136,-0.31,invalid,7,inhale,correct,0.348903599893674,P136
P136,-0.31,valid,8,inhale,correct,0.365110399900004,P136
P136,-0.31,invalid,9,inhale,correct,0.368928199866787,P136
P136,0.31,invalid,10,inhale,correct,0.362394600175321,P136
P136,-0.31,invalid,11,inhale,correct,0.424465999938548,P136
P136,0.31,valid,12,inhale,correct,0.379949699854478,P136
P136,10,catch,13,inhale,correct,NA,P136
P136,-0.31,invalid,14,inhale,correct,0.366533600026742,P136
P136,-0.31,valid,15,inhale,correct,0.372746200067922,P136
P136,10,catch,16,inhale,correct,NA,P136
P136,10,catch,17,inhale,correct,NA,P136
P136,0.31,invalid,18,inhale,correct,0.513181699905545,P136
P136,10,catch,19,inhale,correct,NA,P136
P136,0.31,invalid,20,inhale,correct,0.467301300028339,P136
P136,-0.31,valid,21,inhale,correct,0.421540699899197,P136
P136,0.31,valid,22,inhale,correct,0.457897499902174,P136
P136,-0.31,invalid,23,inhale,correct,0.328925900161266,P136
P136,0.31,valid,24,inhale,correct,0.357655799947679,P136
P136,-0.31,invalid,25,inhale,correct,0.434497300069779,P136
P136,-0.31,valid,26,inhale,correct,0.389654499944299,P136
P136,0.31,valid,27,inhale,correct,0.402945300098509,P136
P136,10,catch,28,inhale,correct,NA,P136
P136,0.31,valid,29,inhale,correct,0.44109410000965,P136
P136,0.31,valid,30,inhale,correct,0.404215899994597,P136
P136,-0.31,valid,31,inhale,correct,0.37449900014326,P136
P136,0.31,valid,32,inhale,correct,0.409403099911287,P136
P136,-0.31,invalid,33,inhale,correct,0.387642099987715,P136
P136,10,catch,34,inhale,correct,NA,P136
P136,0.31,valid,35,inhale,correct,0.405468099983409,P136
P136,-0.31,invalid,36,inhale,correct,0.391312299994752,P136
P136,0.31,invalid,37,inhale,correct,0.378489799797535,P136
P136,0.31,invalid,38,inhale,correct,0.368960499996319,P136
P136,0.31,valid,39,inhale,correct,0.363756399834529,P136
P136,0.31,invalid,40,inhale,correct,0.43535349983722,P136
P136,10,catch,41,inhale,correct,NA,P136
P136,-0.31,valid,42,inhale,correct,0.366509200073779,P136
P136,10,catch,43,inhale,correct,NA,P136
P136,0.31,invalid,44,inhale,correct,0.424193899845704,P136
P136,0.31,invalid,45,inhale,correct,0.355114700039849,P136
P136,0.31,valid,46,inhale,correct,0.68691509985365,P136
P136,-0.31,valid,47,inhale,correct,0.377416800009087,P136
P136,-0.31,invalid,48,inhale,correct,0.303320899838582,P136
P136,10,catch,49,inhale,correct,NA,P136
P136,-0.31,valid,50,inhale,correct,0.383378900121897,P136
P136,-0.31,valid,51,inhale,correct,0.38766140001826,P136
P136,-0.31,invalid,52,inhale,correct,0.370459199883044,P136
P136,-0.31,valid,53,inhale,correct,0.360766500001773,P136
P136,10,catch,54,inhale,correct,NA,P136
P136,0.31,invalid,55,inhale,correct,0.467443599831313,P136
P136,-0.31,valid,56,inhale,correct,0.391711100004613,P136
P136,0.31,valid,57,inhale,correct,0.423838800052181,P136
P136,-0.31,invalid,58,inhale,correct,0.365584099898115,P136
P136,0.31,invalid,59,inhale,correct,0.391273400047794,P136
P137,10,catch,0,inhale,correct,NA,P137
P137,10,catch,1,inhale,correct,NA,P137
P137,0.31,invalid,2,inhale,correct,0.462873900076374,P137
P137,0.31,invalid,3,inhale,correct,0.286239200038835,P137
P137,-0.31,valid,4,inhale,correct,0.271029100054875,P137
P137,-0.31,invalid,5,inhale,correct,0.268596799811348,P137
P137,0.31,valid,6,inhale,correct,0.234156999969855,P137
P137,-0.31,invalid,7,inhale,correct,0.326427799882367,P137
P137,-0.31,valid,8,inhale,correct,0.2859406999778,P137
P137,-0.31,invalid,9,inhale,correct,0.211963899899274,P137
P137,0.31,invalid,10,inhale,correct,0.288211700040847,P137
P137,-0.31,invalid,11,inhale,correct,0.242297300137579,P137
P137,0.31,valid,12,inhale,correct,0.270171100040898,P137
P137,10,catch,13,inhale,correct,NA,P137
P137,-0.31,invalid,14,inhale,correct,0.241194099886343,P137
P137,-0.31,valid,15,inhale,correct,0.359031499829143,P137
P137,10,catch,16,inhale,correct,NA,P137
P137,10,catch,17,inhale,correct,NA,P137
P137,0.31,invalid,18,inhale,correct,0.368116500088945,P137
P137,10,catch,19,inhale,correct,NA,P137
P137,0.31,invalid,20,inhale,correct,0.351218299940228,P137
P137,-0.31,valid,21,inhale,correct,0.368379199877381,P137
P137,0.31,valid,22,inhale,correct,0.333130900049582,P137
P137,-0.31,invalid,23,inhale,correct,0.353561599971727,P137
P137,0.31,valid,24,inhale,correct,0.266625199932605,P137
P137,-0.31,invalid,25,inhale,correct,0.324477799935266,P137
P137,-0.31,valid,26,inhale,correct,0.482340899994597,P137
P137,0.31,valid,27,inhale,correct,0.285033700056374,P137
P137,10,catch,28,inhale,correct,NA,P137
P137,0.31,valid,29,inhale,correct,0.311016699997708,P137
P137,0.31,valid,30,inhale,correct,0.221792799886316,P137
P137,-0.31,valid,31,inhale,correct,0.363826600136235,P137
P137,0.31,valid,32,inhale,correct,0.173080599866807,P137
P137,-0.31,invalid,33,inhale,correct,0.251467300113291,P137
P137,10,catch,34,inhale,incorrect,0.238386499928311,P137
P137,0.31,valid,35,inhale,correct,0.372153100091964,P137
P137,-0.31,invalid,36,inhale,correct,0.318970900028944,P137
P137,0.31,invalid,37,inhale,correct,0.335839099949226,P137
P137,0.31,invalid,38,inhale,correct,0.402319899993017,P137
P137,0.31,valid,39,inhale,correct,0.335784600116313,P137
P137,0.31,invalid,40,inhale,correct,0.323881700169295,P137
P137,10,catch,41,inhale,incorrect,0.293449199991301,P137
P137,-0.31,valid,42,inhale,correct,0.423383499961346,P137
P137,10,catch,43,inhale,correct,NA,P137
P137,0.31,invalid,44,inhale,correct,0.408829000080004,P137
P137,0.31,invalid,45,inhale,correct,0.439980699913576,P137
P137,0.31,valid,46,inhale,correct,0.409578100079671,P137
P137,-0.31,valid,47,inhale,correct,0.353429999900982,P137
P137,-0.31,invalid,48,inhale,correct,0.268369400175288,P137
P137,10,catch,49,inhale,correct,NA,P137
P137,-0.31,valid,50,inhale,correct,0.436997100012377,P137
P137,-0.31,valid,51,inhale,correct,0.34091560007073,P137
P137,-0.31,invalid,52,inhale,correct,0.371821600012481,P137
P137,-0.31,valid,53,inhale,correct,0.349472099915147,P137
P137,10,catch,54,inhale,correct,NA,P137
P137,0.31,invalid,55,inhale,correct,0.447210000129417,P137
P137,-0.31,valid,56,inhale,correct,0.410719999810681,P137
P137,0.31,valid,57,inhale,correct,0.363999400055036,P137
P137,-0.31,invalid,58,inhale,correct,0.305166500154883,P137
P137,0.31,invalid,59,inhale,correct,0.218059200095013,P137
P137,10,catch,0,exhale,correct,NA,P137
P137,10,catch,1,exhale,correct,NA,P137
P137,0.31,invalid,2,exhale,correct,0.419093899894506,P137
P137,0.31,invalid,3,exhale,correct,0.39497910020873,P137
P137,-0.31,valid,4,exhale,correct,0.355609399965033,P137
P137,-0.31,invalid,5,exhale,correct,0.407066800165921,P137
P137,0.31,valid,6,exhale,correct,0.347513000015169,P137
P137,-0.31,invalid,7,exhale,correct,0.314492800040171,P137
P137,-0.31,valid,8,exhale,correct,0.272141300141811,P137
P137,-0.31,invalid,9,exhale,correct,0.402038399828598,P137
P137,0.31,invalid,10,exhale,correct,0.393316899891943,P137
P137,-0.31,invalid,11,exhale,correct,0.342614599969238,P137
P137,0.31,valid,12,exhale,correct,0.33627329999581,P137
P137,10,catch,13,exhale,correct,NA,P137
P137,-0.31,invalid,14,exhale,correct,0.40620129997842,P137
P137,-0.31,valid,15,exhale,correct,0.366878699976951,P137
P137,10,catch,16,exhale,incorrect,0.273164199898019,P137
P137,10,catch,17,exhale,correct,NA,P137
P137,0.31,invalid,18,exhale,correct,0.360900899861008,P137
P137,10,catch,19,exhale,correct,NA,P137
P137,0.31,invalid,20,exhale,correct,0.363053000066429,P137
P137,-0.31,valid,21,exhale,correct,0.474780099932104,P137
P137,0.31,valid,22,exhale,correct,0.358783700037748,P137
P137,-0.31,invalid,23,exhale,correct,0.285332500003278,P137
P137,0.31,valid,24,exhale,correct,0.312333500012755,P137
P137,-0.31,invalid,25,exhale,correct,0.334269699873403,P137
P137,-0.31,valid,26,exhale,correct,0.388541300082579,P137
P137,0.31,valid,27,exhale,correct,0.388958799885586,P137
P137,10,catch,28,exhale,correct,NA,P137
P137,0.31,valid,29,exhale,correct,0.36232650000602,P137
P137,0.31,valid,30,exhale,correct,0.564107100013644,P137
P137,-0.31,valid,31,exhale,correct,0.378574899863452,P137
P137,0.31,valid,32,exhale,correct,0.335265799891204,P137
P137,-0.31,invalid,33,exhale,correct,0.276148300152272,P137
P137,10,catch,34,exhale,correct,NA,P137
P137,0.31,valid,35,exhale,correct,0.406013500178233,P137
P137,-0.31,invalid,36,exhale,correct,0.565400999970734,P137
P137,0.31,invalid,37,exhale,correct,0.348329100059345,P137
P137,0.31,invalid,38,exhale,correct,0.454075600020587,P137
P137,0.31,valid,39,exhale,correct,0.386819599894807,P137
P137,0.31,invalid,40,exhale,correct,0.325264899991453,P137
P137,10,catch,41,exhale,correct,NA,P137
P137,-0.31,valid,42,exhale,correct,0.458854200085625,P137
P137,10,catch,43,exhale,correct,NA,P137
P137,0.31,invalid,44,exhale,correct,0.427161699859425,P137
P137,0.31,invalid,45,exhale,correct,0.375809399876744,P137
P137,0.31,valid,46,exhale,correct,0.377882200060412,P137
P137,-0.31,valid,47,exhale,correct,0.367366999853402,P137
P137,-0.31,invalid,48,exhale,correct,0.394147699931636,P137
P137,10,catch,49,exhale,correct,NA,P137
P137,-0.31,valid,50,exhale,correct,0.43707920005545,P137
P137,-0.31,valid,51,exhale,correct,0.34024849999696,P137
P137,-0.31,invalid,52,exhale,correct,0.261316200019792,P137
P137,-0.31,valid,53,exhale,correct,0.324461000040174,P137
P137,10,catch,54,exhale,correct,NA,P137
P137,0.31,invalid,55,exhale,correct,0.312072000000626,P137
P137,-0.31,valid,56,exhale,correct,0.478363200090826,P137
P137,0.31,valid,57,exhale,correct,0.169378700200468,P137
P137,-0.31,invalid,58,exhale,correct,0.327307700179517,P137
P137,0.31,invalid,59,exhale,correct,0.34043229999952,P137
P138,10,catch,0,exhale,correct,NA,P138
P138,10,catch,1,exhale,correct,NA,P138
P138,0.31,invalid,2,exhale,correct,0.438002400000187,P138
P138,0.31,invalid,3,exhale,correct,0.43798760000027,P138
P138,-0.31,valid,4,exhale,correct,0.55379880000055,P138
P138,-0.31,invalid,5,exhale,correct,0.526183099999798,P138
P138,0.31,valid,6,exhale,correct,0.43655949999993,P138
P138,-0.31,invalid,7,exhale,correct,0.422898900000291,P138
P138,-0.31,valid,8,exhale,correct,0.434397900000477,P138
P138,-0.31,invalid,9,exhale,correct,0.454073599999901,P138
P138,0.31,invalid,10,exhale,correct,0.464089900000545,P138
P138,-0.31,invalid,11,exhale,correct,0.444000899999992,P138
